Num_Civico;strada;cap;sobborgo
32;8122;38123;Cadine
32;8122;38123;Cadine
32;8122;38123;Cadine
33;8122;38123;Cadine
34;8122;38123;Cadine
34/A;8122;38123;Cadine
35;8122;38123;Cadine
35;8122;38123;Cadine
36;8122;38123;Cadine
37;8122;38123;Cadine
37;8122;38123;Cadine
37;8122;38123;Cadine
37;8122;38123;Cadine
38;8122;38123;Cadine
39;8122;38123;Cadine
39;8122;38123;Cadine
39;8122;38123;Cadine
39;8122;38123;Cadine
40;8122;38123;Cadine
41;8122;38123;Cadine
42;8122;38123;Cadine
44;8122;38123;Cadine
45;8122;38123;Cadine
45;8122;38123;Cadine
45;8122;38123;Cadine
46;8122;38123;Cadine
47;8122;38123;Cadine
47;8122;38123;Cadine
48;8122;38123;Cadine
49;8122;38123;Cadine
50;8122;38123;Cadine
52;8122;38123;Cadine
54;8122;38123;Cadine
56;8122;38123;Cadine
58;8122;38123;Cadine
60;8122;38123;Cadine
62;8122;38123;Cadine
64;8122;38123;Cadine
66;8122;38123;Cadine
68;8122;38123;Cadine
70;8122;38123;Cadine
72;8122;38123;Cadine
74;8122;38123;Cadine
76;8122;38123;Cadine
78;8122;38123;Cadine
80;8122;38123;Cadine
82;8122;38123;Cadine
84;8122;38123;Cadine
86;8122;38123;Cadine
88;8122;38123;Cadine
90;8122;38123;Cadine
92;8122;38123;Cadine
94;8122;38123;Cadine
96;8122;38123;Cadine
98;8122;38123;Cadine
100;8122;38123;Cadine
102;8122;38123;Cadine
104;8122;38123;Cadine
106;8122;38123;Cadine
108;8122;38123;Cadine
110;8122;38123;Cadine
112;8122;38123;Cadine
114;8122;38123;Cadine
116;8122;38123;Cadine
118;8122;38123;Cadine
120;8122;38123;Cadine
122;8122;38123;Cadine
124;8122;38123;Cadine
126;8122;38123;Cadine
128;8122;38123;Cadine
130;8122;38123;Cadine
132;8122;38123;Cadine
136;8122;38123;Cadine
136;8122;38123;Cadine
138;8122;38123;Cadine
138;8122;38123;Cadine
140;8122;38123;Cadine
140;8122;38123;Cadine
142;8122;38123;Cadine
142;8122;38123;Cadine
144;8122;38123;Cadine
146;8122;38123;Cadine
148;8122;38123;Cadine
150;8122;38123;Cadine
150;8122;38123;Cadine
150;8122;38123;Cadine
152;8122;38123;Cadine
152;8122;38123;Cadine
154;8122;38123;Cadine
154;8122;38123;Cadine
156;8122;38123;Cadine
156;8122;38123;Cadine
158;8122;38123;Cadine
158;8122;38123;Cadine
160;8122;38123;Cadine
162;8122;38123;Cadine
162;8122;38123;Cadine
164;8122;38123;Cadine
170;8122;38123;Cadine
170;8122;38123;Cadine
1;8123;38123;Cadine
2;8123;38123;Cadine
3;8123;38123;Cadine
4;8123;38123;Cadine
5;8123;38123;Cadine
8;8123;38123;Cadine
10;8123;38123;Cadine
10;8123;38123;Cadine
11;8123;38123;Cadine
13;8123;38123;Cadine
14;8123;38123;Cadine
15;8123;38123;Cadine
16;8123;38123;Cadine
17;8123;38123;Cadine
18;8123;38123;Cadine
18;8123;38123;Cadine
19;8123;38123;Cadine
21;8123;38123;Cadine
23;8123;38123;Cadine
23;8123;38123;Cadine
24;8123;38123;Cadine
24;8123;38123;Cadine
24;8123;38123;Cadine
26;8123;38123;Cadine
28;8123;38123;Cadine
2;8124;38123;Cadine
2;8126;38123;Cadine
2;8126;38123;Cadine
3;8126;38123;Cadine
3;8126;38123;Cadine
3;8126;38123;Cadine
3;8126;38123;Cadine
3;8126;38123;Cadine
3;8126;38123;Cadine
5;8126;38123;Cadine
5;8126;38123;Cadine
5;8126;38123;Cadine
5;8126;38123;Cadine
5;8126;38123;Cadine
9;8126;38123;Cadine
9;8126;38123;Cadine
14;8126;38123;Cadine
15;8126;38123;Cadine
15;8126;38123;Cadine
15;8126;38123;Cadine
15;8126;38123;Cadine
16;8126;38123;Cadine
18;8126;38123;Cadine
19;8126;38123;Cadine
19;8126;38123;Cadine
19;8126;38123;Cadine
22;8126;38123;Cadine
22;8126;38123;Cadine
23;8126;38123;Cadine
24;8126;38123;Cadine
24;8126;38123;Cadine
24;8126;38123;Cadine
25;8126;38123;Cadine
25;8126;38123;Cadine
26;8126;38123;Cadine
26;8126;38123;Cadine
26;8126;38123;Cadine
27;8126;38123;Cadine
27;8126;38123;Cadine
30;8126;38123;Cadine
30;8126;38123;Cadine
30;8126;38123;Cadine
31;8126;38123;Cadine
32;8126;38123;Cadine
33;8126;38123;Cadine
34;8126;38123;Cadine
35;8126;38123;Cadine
36;8126;38123;Cadine
37;8126;38123;Cadine
38;8126;38123;Cadine
40;8126;38123;Cadine
42;8126;38123;Cadine
2;8127;38123;Cadine
2;8127;38123;Cadine
4;8127;38123;Cadine
4;8127;38123;Cadine
6;8127;38123;Cadine
3;8128;38123;Cadine
5;8128;38123;Cadine
6;8128;38123;Cadine
6;8128;38123;Cadine
6;8128;38123;Cadine
7;8128;38123;Cadine
9;8128;38123;Cadine
11;8128;38123;Cadine
13;8128;38123;Cadine
13;8128;38123;Cadine
15;8128;38123;Cadine
15;8128;38123;Cadine
17;8128;38123;Cadine
17;8128;38123;Cadine
19;8128;38123;Cadine
19;8128;38123;Cadine
1;8129;38123;Cadine
4;8129;38123;Cadine
5;8129;38123;Cadine
5;8129;38123;Cadine
6;8129;38123;Cadine
7;8129;38123;Cadine
8;8129;38123;Cadine
9;8129;38123;Cadine
10;8129;38123;Cadine
12;8129;38123;Cadine
13;8129;38123;Cadine
13;8129;38123;Cadine
13;8129;38123;Cadine
13;8129;38123;Cadine
19;8129;38123;Cadine
19;8129;38123;Cadine
20;8129;38123;Cadine
22;8129;38123;Cadine
24;8129;38123;Cadine
28;8129;38123;Cadine
28;8129;38123;Cadine
30;8129;38123;Cadine
32;8129;38123;Cadine
32;8129;38123;Cadine
34;8129;38123;Cadine
36;8129;38123;Cadine
38;8129;38123;Cadine
40;8129;38123;Cadine
46;8129;38123;Cadine
46;8129;38123;Cadine
46;8129;38123;Cadine
46;8129;38123;Cadine
46;8129;38123;Cadine
48;8129;38123;Cadine
48;8129;38123;Cadine
50;8129;38123;Cadine
50;8129;38123;Cadine
50;8129;38123;Cadine
54;8129;38123;Cadine
54;8129;38123;Cadine
58;8129;38123;Cadine
60;8129;38123;Cadine
62;8129;38123;Cadine
64;8129;38123;Cadine
66;8129;38123;Cadine
68;8129;38123;Cadine
1;8130;38123;Cadine
1;8130;38123;Cadine
1;8131;38123;Cadine
1;8131;38123;Cadine
2;8131;38123;Cadine
4;8131;38123;Cadine
5;8131;38123;Cadine
5;8131;38123;Cadine
6;8131;38123;Cadine
6;8131;38123;Cadine
8;8131;38123;Cadine
10;8131;38123;Cadine
12;8131;38123;Cadine
13;8131;38123;Cadine
14;8131;38123;Cadine
15;8131;38123;Cadine
17;8131;38123;Cadine
18;8131;38123;Cadine
18;8131;38123;Cadine
19;8131;38123;Cadine
19;8131;38123;Cadine
19;8131;38123;Cadine
19;8131;38123;Cadine
20;8131;38123;Cadine
23;8131;38123;Cadine
23;8131;38123;Cadine
26;8131;38123;Cadine
27;8131;38123;Cadine
36;8131;38123;Cadine
38;8131;38123;Cadine
38;8131;38123;Cadine
40;8131;38123;Cadine
42;8131;38123;Cadine
44;8131;38123;Cadine
46;8131;38123;Cadine
1;8132;38123;Cadine
4;8132;38123;Cadine
5;8132;38123;Cadine
6;8132;38123;Cadine
6;8132;38123;Cadine
6;8132;38123;Cadine
7;8132;38123;Cadine
10;8132;38123;Cadine
11;8132;38123;Cadine
11;8132;38123;Cadine
12;8132;38123;Cadine
13;8132;38123;Cadine
14;8132;38123;Cadine
15;8132;38123;Cadine
16;8132;38123;Cadine
17;8132;38123;Cadine
19;8132;38123;Cadine
19;8132;38123;Cadine
19;8132;38123;Cadine
19;8132;38123;Cadine
19;8132;38123;Cadine
20;8132;38123;Cadine
21;8132;38123;Cadine
2;8133;38123;Cadine
2;8133;38123;Cadine
2;8133;38123;Cadine
2;8133;38123;Cadine
3;8133;38123;Cadine
3;8133;38123;Cadine
4;8133;38123;Cadine
4;8133;38123;Cadine
4;8133;38123;Cadine
5;8133;38123;Cadine
5;8133;38123;Cadine
5;8133;38123;Cadine
6;8133;38123;Cadine
6;8133;38123;Cadine
7;8133;38123;Cadine
8;8133;38123;Cadine
8;8133;38123;Cadine
9;8133;38123;Cadine
10;8133;38123;Cadine
11;8133;38123;Cadine
11;8133;38123;Cadine
12;8133;38123;Cadine
13;8133;38123;Cadine
13;8133;38123;Cadine
13;8133;38123;Cadine
14;8133;38123;Cadine
15;8133;38123;Cadine
15;8133;38123;Cadine
16;8133;38123;Cadine
17;8133;38123;Cadine
18;8133;38123;Cadine
19;8133;38123;Cadine
20;8133;38123;Cadine
21;8133;38123;Cadine
22;8133;38123;Cadine
23;8133;38123;Cadine
24;8133;38123;Cadine
24;8133;38123;Cadine
24;8133;38123;Cadine
26;8133;38123;Cadine
26;8133;38123;Cadine
26;8133;38123;Cadine
27;8133;38123;Cadine
27;8133;38123;Cadine
27;8133;38123;Cadine
27;8133;38123;Cadine
27;8133;38123;Cadine
27;8133;38123;Cadine
28;8133;38123;Cadine
28;8133;38123;Cadine
30;8133;38123;Cadine
30;8133;38123;Cadine
31;8133;38123;Cadine
31;8133;38123;Cadine
32;8133;38123;Cadine
32;8133;38123;Cadine
32;8133;38123;Cadine
33;8133;38123;Cadine
33;8133;38123;Cadine
34;8133;38123;Cadine
34;8133;38123;Cadine
35;8133;38123;Cadine
35;8133;38123;Cadine
35;8133;38123;Cadine
36;8133;38123;Cadine
36;8133;38123;Cadine
39;8133;38123;Cadine
39;8133;38123;Cadine
40;8133;38123;Cadine
40;8133;38123;Cadine
40;8133;38123;Cadine
41;8133;38123;Cadine
41;8133;38123;Cadine
43;8133;38123;Cadine
43;8133;38123;Cadine
43;8133;38123;Cadine
9;8134;38123;Cadine
19;8134;38123;Cadine
19;8134;38123;Cadine
20;8134;38123;Cadine
20;8134;38123;Cadine
22;8134;38123;Cadine
22;8134;38123;Cadine
22;8134;38123;Cadine
24;8134;38123;Cadine
24;8134;38123;Cadine
2;8135;38123;Cadine
2;8135;38123;Cadine
3;8135;38123;Cadine
3;8135;38123;Cadine
4;8135;38123;Cadine
4;8135;38123;Cadine
5;8136;38123;Cadine
8;8136;38123;Cadine
8;8136;38123;Cadine
9;8136;38123;Cadine
10;8136;38123;Cadine
12;8136;38123;Cadine
14;8136;38123;Cadine
14;8136;38123;Cadine
14;8136;38123;Cadine
15;8136;38123;Cadine
15;8136;38123;Cadine
3;8137;38123;Cadine
4;8137;38123;Cadine
4;8137;38123;Cadine
5;8137;38123;Cadine
7;8137;38123;Cadine
9;8137;38123;Cadine
11;8137;38123;Cadine
13;8137;38123;Cadine
17;8137;38123;Cadine
5;8139;38123;Cadine
5;8139;38123;Cadine
5;8139;38123;Cadine
7;8139;38123;Cadine
9;8139;38123;Cadine
11;8139;38123;Cadine
13;8139;38123;Cadine
15;8139;38123;Cadine
17;8139;38123;Cadine
19;8139;38123;Cadine
21;8139;38123;Cadine
23;8139;38123;Cadine
3;8205;38123;Vigolo Baselga
7;8205;38123;Vigolo Baselga
9;8205;38123;Vigolo Baselga
11;8205;38123;Vigolo Baselga
13;8205;38123;Vigolo Baselga
15;8205;38123;Vigolo Baselga
17;8205;38123;Vigolo Baselga
19;8205;38123;Vigolo Baselga
23;8205;38123;Vigolo Baselga
25;8205;38123;Vigolo Baselga
25;8205;38123;Vigolo Baselga
1;8210;38123;Vigolo Baselga
1;8210;38123;Vigolo Baselga
1;8210;38123;Vigolo Baselga
1;8210;38123;Vigolo Baselga
1;8211;38123;Vigolo Baselga
4;8211;38123;Vigolo Baselga
4;8211;38123;Vigolo Baselga
6;8211;38123;Vigolo Baselga
6;8211;38123;Vigolo Baselga
8;8211;38123;Vigolo Baselga
8;8211;38123;Vigolo Baselga
11;8211;38123;Vigolo Baselga
11;8211;38123;Vigolo Baselga
11;8211;38123;Vigolo Baselga
11;8211;38123;Vigolo Baselga
15;8211;38123;Vigolo Baselga
15;8211;38123;Vigolo Baselga
17;8211;38123;Vigolo Baselga
17;8211;38123;Vigolo Baselga
19;8211;38123;Vigolo Baselga
19;8211;38123;Vigolo Baselga
21;8211;38123;Vigolo Baselga
21;8211;38123;Vigolo Baselga
2;8212;38123;Vigolo Baselga
3;8212;38123;Vigolo Baselga
3;8212;38123;Vigolo Baselga
4;8212;38123;Vigolo Baselga
4;8212;38123;Vigolo Baselga
8;8212;38123;Vigolo Baselga
8;8212;38123;Vigolo Baselga
9;8212;38123;Vigolo Baselga
10;8212;38123;Vigolo Baselga
12;8212;38123;Vigolo Baselga
14;8212;38123;Vigolo Baselga
14;8212;38123;Vigolo Baselga
15;8212;38123;Vigolo Baselga
16;8212;38123;Vigolo Baselga
16;8212;38123;Vigolo Baselga
17;8212;38123;Vigolo Baselga
17;8212;38123;Vigolo Baselga
18;8212;38123;Vigolo Baselga
18;8212;38123;Vigolo Baselga
18;8212;38123;Vigolo Baselga
20;8212;38123;Vigolo Baselga
20;8212;38123;Vigolo Baselga
22;8212;38123;Vigolo Baselga
22;8212;38123;Vigolo Baselga
22;8212;38123;Vigolo Baselga
22;8212;38123;Vigolo Baselga
2;8213;38123;Vigolo Baselga
2;8213;38123;Vigolo Baselga
10;8213;38123;Vigolo Baselga
10;8213;38123;Vigolo Baselga
11;8213;38123;Vigolo Baselga
14;8213;38123;Vigolo Baselga
14;8213;38123;Vigolo Baselga
14;8213;38123;Vigolo Baselga
1;8215;38123;Vigolo Baselga
1;8215;38123;Vigolo Baselga
2;8215;38123;Vigolo Baselga
2;8215;38123;Vigolo Baselga
3;8215;38123;Vigolo Baselga
5;8215;38123;Vigolo Baselga
3;8216;38123;Vigolo Baselga
4;8216;38123;Vigolo Baselga
5;8216;38123;Vigolo Baselga
6;8216;38123;Vigolo Baselga
6;8216;38123;Vigolo Baselga
7;8216;38123;Vigolo Baselga
9;8216;38123;Vigolo Baselga
12;8216;38123;Vigolo Baselga
13;8216;38123;Vigolo Baselga
14;8216;38123;Vigolo Baselga
14;8216;38123;Vigolo Baselga
14;8216;38123;Vigolo Baselga
15;8216;38123;Vigolo Baselga
17;8216;38123;Vigolo Baselga
17;8216;38123;Vigolo Baselga
17;8216;38123;Vigolo Baselga
18;8216;38123;Vigolo Baselga
18;8216;38123;Vigolo Baselga
20;8216;38123;Vigolo Baselga
20;8216;38123;Vigolo Baselga
20;8216;38123;Vigolo Baselga
21;8216;38123;Vigolo Baselga
22;8216;38123;Vigolo Baselga
22;8216;38123;Vigolo Baselga
22;8216;38123;Vigolo Baselga
25;8216;38123;Vigolo Baselga
1;8235;38123;Vigolo Baselga
3;8235;38123;Vigolo Baselga
5;8235;38123;Vigolo Baselga
6;8235;38123;Vigolo Baselga
9;8235;38123;Vigolo Baselga
10;8235;38123;Vigolo Baselga
11;8235;38123;Vigolo Baselga
11;8235;38123;Vigolo Baselga
12;8235;38123;Vigolo Baselga
14;8235;38123;Vigolo Baselga
14/A;8235;38123;Vigolo Baselga
16;8235;38123;Vigolo Baselga
18;8235;38123;Vigolo Baselga
22;8235;38123;Vigolo Baselga
24;8235;38123;Vigolo Baselga
26;8235;38123;Vigolo Baselga
30;8235;38123;Vigolo Baselga
30;8235;38123;Vigolo Baselga
4;8236;38123;Vigolo Baselga
4;8236;38123;Vigolo Baselga
10;8236;38123;Vigolo Baselga
10;8236;38123;Vigolo Baselga
10;8236;38123;Vigolo Baselga
10/B;8236;38123;Vigolo Baselga
10/B;8236;38123;Vigolo Baselga
1;8240;38123;Vigolo Baselga
2;8240;38123;Vigolo Baselga
3;8240;38123;Vigolo Baselga
4;8240;38123;Vigolo Baselga
4;8240;38123;Vigolo Baselga
4;8240;38123;Vigolo Baselga
4;8240;38123;Vigolo Baselga
5;8240;38123;Vigolo Baselga
6;8240;38123;Vigolo Baselga
7;8240;38123;Vigolo Baselga
8;8240;38123;Vigolo Baselga
9;8240;38123;Vigolo Baselga
9;8240;38123;Vigolo Baselga
9;8240;38123;Vigolo Baselga
9;8240;38123;Vigolo Baselga
9;8240;38123;Vigolo Baselga
10;8240;38123;Vigolo Baselga
11;8240;38123;Vigolo Baselga
11/A;8240;38123;Vigolo Baselga
12;8240;38123;Vigolo Baselga
13;8240;38123;Vigolo Baselga
14;8240;38123;Vigolo Baselga
16;8240;38123;Vigolo Baselga
17;8240;38123;Vigolo Baselga
18;8240;38123;Vigolo Baselga
20;8240;38123;Vigolo Baselga
20;8240;38123;Vigolo Baselga
24;8240;38123;Vigolo Baselga
24;8240;38123;Vigolo Baselga
24;8240;38123;Vigolo Baselga
24;8240;38123;Vigolo Baselga
26;8240;38123;Vigolo Baselga
1;8260;38123;Vigolo Baselga
1;8260;38123;Vigolo Baselga
2;8260;38123;Vigolo Baselga
5;8260;38123;Vigolo Baselga
8;8260;38123;Vigolo Baselga
8;8260;38123;Vigolo Baselga
9;8260;38123;Vigolo Baselga
10;8260;38123;Vigolo Baselga
12;8260;38123;Vigolo Baselga
13;8260;38123;Vigolo Baselga
14;8260;38123;Vigolo Baselga
15;8260;38123;Vigolo Baselga
16;8260;38123;Vigolo Baselga
1;8270;38123;Vigolo Baselga
1/A;8270;38123;Vigolo Baselga
2;8270;38123;Vigolo Baselga
2;8270;38123;Vigolo Baselga
2;8270;38123;Vigolo Baselga
3;8270;38123;Vigolo Baselga
3/A;8270;38123;Vigolo Baselga
4;8270;38123;Vigolo Baselga
5;8270;38123;Vigolo Baselga
6;8270;38123;Vigolo Baselga
7;8270;38123;Vigolo Baselga
8;8270;38123;Vigolo Baselga
8/A;8270;38123;Vigolo Baselga
8/B;8270;38123;Vigolo Baselga
9;8270;38123;Vigolo Baselga
10;8270;38123;Vigolo Baselga
12;8270;38123;Vigolo Baselga
1;8311;38123;Baselga del Bondone
1;8311;38123;Baselga del Bondone
2;8311;38123;Baselga del Bondone
2;8311;38123;Baselga del Bondone
3;8311;38123;Baselga del Bondone
3;8311;38123;Baselga del Bondone
7;8311;38123;Baselga del Bondone
7;8311;38123;Baselga del Bondone
3;8313;38123;Baselga del Bondone
3;8313;38123;Baselga del Bondone
4;8313;38123;Baselga del Bondone
5;8313;38123;Baselga del Bondone
6;8313;38123;Baselga del Bondone
7;8313;38123;Baselga del Bondone
7;8313;38123;Baselga del Bondone
7;8313;38123;Baselga del Bondone
7;8313;38123;Baselga del Bondone
7;8313;38123;Baselga del Bondone
7;8313;38123;Baselga del Bondone
7;8313;38123;Baselga del Bondone
7;8313;38123;Baselga del Bondone
7;8313;38123;Baselga del Bondone
8;8313;38123;Baselga del Bondone
9;8313;38123;Baselga del Bondone
10;8313;38123;Baselga del Bondone
10;8313;38123;Baselga del Bondone
11;8313;38123;Baselga del Bondone
11;8313;38123;Baselga del Bondone
12;8313;38123;Baselga del Bondone
14;8313;38123;Baselga del Bondone
16;8313;38123;Baselga del Bondone
16;8313;38123;Baselga del Bondone
18;8313;38123;Baselga del Bondone
18;8313;38123;Baselga del Bondone
20;8313;38123;Baselga del Bondone
20;8313;38123;Baselga del Bondone
20;8313;38123;Baselga del Bondone
22;8313;38123;Baselga del Bondone
22;8313;38123;Baselga del Bondone
24;8313;38123;Baselga del Bondone
26;8313;38123;Baselga del Bondone
28;8313;38123;Baselga del Bondone
30;8313;38123;Baselga del Bondone
30;8313;38123;Baselga del Bondone
32;8313;38123;Baselga del Bondone
34;8313;38123;Baselga del Bondone
1;8314;38123;Baselga del Bondone
1;8314;38123;Baselga del Bondone
2;8314;38123;Baselga del Bondone
5;8314;38123;Baselga del Bondone
7;8314;38123;Baselga del Bondone
8;8314;38123;Baselga del Bondone
9;8314;38123;Baselga del Bondone
11;8314;38123;Baselga del Bondone
13;8314;38123;Baselga del Bondone
2;8315;38123;Baselga del Bondone
4;8315;38123;Baselga del Bondone
4;8315;38123;Baselga del Bondone
2;8319;38123;Baselga del Bondone
3;8319;38123;Baselga del Bondone
3;8319;38123;Baselga del Bondone
7;8319;38123;Baselga del Bondone
15;8319;38123;Baselga del Bondone
17;8319;38123;Baselga del Bondone
19;8319;38123;Baselga del Bondone
4;8321;38123;Baselga del Bondone
6;8321;38123;Baselga del Bondone
8;8321;38123;Baselga del Bondone
11;8321;38123;Baselga del Bondone
11;8321;38123;Baselga del Bondone
11;8321;38123;Baselga del Bondone
12;8321;38123;Baselga del Bondone
12;8321;38123;Baselga del Bondone
12;8321;38123;Baselga del Bondone
12;8321;38123;Baselga del Bondone
15;8321;38123;Baselga del Bondone
15;8321;38123;Baselga del Bondone
15;8321;38123;Baselga del Bondone
15;8321;38123;Baselga del Bondone
16;8321;38123;Baselga del Bondone
18;8321;38123;Baselga del Bondone
19;8321;38123;Baselga del Bondone
20;8321;38123;Baselga del Bondone
21;8321;38123;Baselga del Bondone
21;8321;38123;Baselga del Bondone
22;8321;38123;Baselga del Bondone
24;8321;38123;Baselga del Bondone
26;8321;38123;Baselga del Bondone
28;8321;38123;Baselga del Bondone
29;8321;38123;Baselga del Bondone
30;8321;38123;Baselga del Bondone
31;8321;38123;Baselga del Bondone
32;8321;38123;Baselga del Bondone
33;8321;38123;Baselga del Bondone
34;8321;38123;Baselga del Bondone
35;8321;38123;Baselga del Bondone
35;8321;38123;Baselga del Bondone
35;8321;38123;Baselga del Bondone
39;8321;38123;Baselga del Bondone
39;8321;38123;Baselga del Bondone
41;8321;38123;Baselga del Bondone
41;8321;38123;Baselga del Bondone
43;8321;38123;Baselga del Bondone
47;8321;38123;Baselga del Bondone
49;8321;38123;Baselga del Bondone
49;8321;38123;Baselga del Bondone
53;8321;38123;Baselga del Bondone
55;8321;38123;Baselga del Bondone
57;8321;38123;Baselga del Bondone
57;8321;38123;Baselga del Bondone
1;8322;38123;Baselga del Bondone
1;8322;38123;Baselga del Bondone
2;8322;38123;Baselga del Bondone
2;8322;38123;Baselga del Bondone
4;8322;38123;Baselga del Bondone
5;8322;38123;Baselga del Bondone
6;8322;38123;Baselga del Bondone
7;8322;38123;Baselga del Bondone
8;8322;38123;Baselga del Bondone
10;8322;38123;Baselga del Bondone
12;8322;38123;Baselga del Bondone
14;8322;38123;Baselga del Bondone
16;8322;38123;Baselga del Bondone
16;8322;38123;Baselga del Bondone
16;8322;38123;Baselga del Bondone
18;8322;38123;Baselga del Bondone
20;8322;38123;Baselga del Bondone
24;8322;38123;Baselga del Bondone
1;8323;38123;Baselga del Bondone
2;8323;38123;Baselga del Bondone
4;8323;38123;Baselga del Bondone
6;8323;38123;Baselga del Bondone
7;8323;38123;Baselga del Bondone
8;8323;38123;Baselga del Bondone
9;8323;38123;Baselga del Bondone
9;8323;38123;Baselga del Bondone
10;8323;38123;Baselga del Bondone
11;8323;38123;Baselga del Bondone
11;8323;38123;Baselga del Bondone
15;8323;38123;Baselga del Bondone
17;8323;38123;Baselga del Bondone
18;8323;38123;Baselga del Bondone
19;8323;38123;Baselga del Bondone
19;8323;38123;Baselga del Bondone
19;8323;38123;Baselga del Bondone
20;8323;38123;Baselga del Bondone
21;8323;38123;Baselga del Bondone
22;8323;38123;Baselga del Bondone
23;8323;38123;Baselga del Bondone
24;8323;38123;Baselga del Bondone
28;8323;38123;Baselga del Bondone
29;8323;38123;Baselga del Bondone
31;8323;38123;Baselga del Bondone
31;8323;38123;Baselga del Bondone
32;8323;38123;Baselga del Bondone
33;8323;38123;Baselga del Bondone
33;8323;38123;Baselga del Bondone
36;8323;38123;Baselga del Bondone
37;8323;38123;Baselga del Bondone
39;8323;38123;Baselga del Bondone
40;8323;38123;Baselga del Bondone
41;8323;38123;Baselga del Bondone
42;8323;38123;Baselga del Bondone
43;8323;38123;Baselga del Bondone
45;8323;38123;Baselga del Bondone
47;8323;38123;Baselga del Bondone
48;8323;38123;Baselga del Bondone
48;8323;38123;Baselga del Bondone
48;8323;38123;Baselga del Bondone
49;8323;38123;Baselga del Bondone
50;8323;38123;Baselga del Bondone
52;8323;38123;Baselga del Bondone
54;8323;38123;Baselga del Bondone
58;8323;38123;Baselga del Bondone
60;8323;38123;Baselga del Bondone
60;8323;38123;Baselga del Bondone
60;8323;38123;Baselga del Bondone
62;8323;38123;Baselga del Bondone
62;8323;38123;Baselga del Bondone
64;8323;38123;Baselga del Bondone
66;8323;38123;Baselga del Bondone
3;8324;38123;Baselga del Bondone
5;8324;38123;Baselga del Bondone
3;8411;38121;Meano
3;8411;38121;Meano
3/A;8411;38121;Meano
6;8411;38121;Meano
8;8411;38121;Meano
9;8411;38121;Meano
11;8411;38121;Meano
12;8411;38121;Meano
13;8411;38121;Meano
15;8411;38121;Meano
16;8411;38121;Meano
17;8411;38121;Meano
18;8411;38121;Meano
19;8411;38121;Meano
21;8411;38121;Meano
22;8411;38121;Meano
22;8411;38121;Meano
23;8411;38121;Meano
23;8411;38121;Meano
23;8411;38121;Meano
26;8411;38121;Meano
26;8411;38121;Meano
27;8411;38121;Meano
27;8411;38121;Meano
33;8411;38121;Meano
33/A;8411;38121;Meano
33/B;8411;38121;Meano
35;8411;38121;Meano
45;8411;38121;Meano
45;8411;38121;Meano
45;8411;38121;Meano
49;8411;38121;Meano
51;8411;38121;Meano
51;8411;38121;Meano
55;8411;38121;Meano
61;8411;38121;Meano
65;8411;38121;Meano
65;8411;38121;Meano
67;8411;38121;Meano
69;8411;38121;Meano
71;8411;38121;Meano
1;8412;38121;Meano
1;8412;38121;Meano
3;8412;38121;Meano
3;8412;38121;Meano
3;8412;38121;Meano
4;8412;38121;Meano
4;8412;38121;Meano
5;8412;38121;Meano
5;8412;38121;Meano
5;8412;38121;Meano
6;8412;38121;Meano
6;8412;38121;Meano
7;8412;38121;Meano
8;8412;38121;Meano
8;8412;38121;Meano
11;8412;38121;Gardolo
22;8412;38121;Gardolo
24;8412;38121;Gardolo
26;8412;38121;Gardolo
28;8412;38121;Gardolo
30;8412;38121;Gardolo
32;8412;38121;Gardolo
34;8412;38121;Gardolo
36;8412;38121;Gardolo
38;8412;38121;Gardolo
38;8412;38121;Gardolo
38;8412;38121;Gardolo
38;8412;38121;Gardolo
40;8412;38121;Gardolo
40;8412;38121;Gardolo
40;8412;38121;Gardolo
42;8412;38121;Gardolo
44;8412;38121;Gardolo
44;8412;38121;Gardolo
46;8412;38121;Gardolo
46;8412;38121;Gardolo
48;8412;38121;Gardolo
48;8412;38121;Gardolo
48;8412;38121;Gardolo
50;8412;38121;Gardolo
50/A;8412;38121;Gardolo
50/B;8412;38121;Gardolo
2;8413;38121;Meano
2;8413;38121;Meano
4;8413;38121;Meano
4;8413;38121;Meano
5;8413;38121;Meano
5;8413;38121;Meano
5;8413;38121;Meano
7;8413;38121;Meano
9;8413;38121;Meano
9;8413;38121;Meano
9;8413;38121;Meano
9;8413;38121;Meano
10;8413;38121;Meano
10;8413;38121;Meano
11;8413;38121;Meano
13;8413;38121;Meano
14;8413;38121;Meano
14;8413;38121;Meano
14;8413;38121;Meano
15;8413;38121;Meano
17;8413;38121;Meano
17;8413;38121;Meano
19;8413;38121;Meano
21;8413;38121;Meano
22;8413;38121;Meano
23;8413;38121;Meano
25;8413;38121;Meano
26;8413;38121;Meano
26;8413;38121;Meano
27;8413;38121;Meano
29;8413;38121;Meano
35;8413;38121;Meano
35;8413;38121;Meano
35;8413;38121;Meano
2;8414;38121;Meano
2;8414;38121;Meano
4;8414;38121;Meano
4;8414;38121;Meano
5;8414;38121;Meano
5/A;8414;38121;Meano
5/A;8414;38121;Meano
7;8414;38121;Meano
9;8414;38121;Meano
9;8414;38121;Meano
9;8414;38121;Meano
10;8414;38121;Meano
10;8414;38121;Meano
10;8414;38121;Meano
11;8414;38121;Meano
11;8414;38121;Meano
11;8414;38121;Meano
11;8414;38121;Meano
13;8414;38121;Meano
16;8414;38121;Meano
16;8414;38121;Meano
18;8414;38121;Meano
18;8414;38121;Meano
19;8414;38121;Meano
